Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2022-06-02,25.5679,25.7046,25.0933,25.3024,2045840.5091659
2022-06-03,25.6563,25.6563,24.643,24.844,1957793.4367119
2022-06-06,25.0933,26.0022,25.0128,26.0022,1923616.0434335
2022-06-07,25.8816,25.8816,25.2221,25.3186,3320420.5433045
2022-06-08,25.3426,25.4473,24.3293,24.5223,3629803.7866131
2022-06-09,24.5223,24.7314,23.8869,23.911,3362590.2344581
2022-06-10,23.8869,23.8869,23.0344,23.2998,3718027.4157407
2022-06-13,22.9218,22.9379,21.8602,22.029,4026074.0504284
2022-06-14,22.4714,22.777,22.1014,22.6483,3011517.2357424
2022-06-15,22.8494,23.2757,22.2784,23.2757,3635953.4296266
2022-06-17,22.5196,23.0666,22.4071,22.592,5657088.4380489
2022-06-20,22.8012,23.2113,22.8012,22.9138,1168738.0383507
2022-06-21,23.1632,23.5492,22.946,23.0666,1160223.5305957
2022-06-22,22.8815,23.0264,22.568,22.8173,1856074.412261
2022-06-23,22.761,23.2033,22.4312,22.4312,2629000.9854765
2022-06-24,22.5196,23.3482,22.3508,23.2516,1941474.3779671
2022-06-27,23.4848,23.5652,23.0023,23.1229,2937731.4664354
2022-06-28,23.324,23.7824,23.1389,23.6859,4093546.053617
2022-06-29,23.5411,23.5411,23.0344,23.0987,4364053.2580856
2022-06-30,22.9138,22.9138,22.3106,22.5196,4426323.0561855
2022-07-01,22.5116,23.1712,22.1175,22.1175,4841246.1595657
2022-07-04,22.1175,22.1738,20.7986,21.635,6936263.9191299
2022-07-05,21.9084,22.2141,20.8146,21.0478,4927010.4288308
2022-07-06,21.3133,21.4339,20.6538,21.2087,3146358.0435003
2022-07-07,21.3616,21.9326,21.2328,21.2328,5957437.4504364
2022-07-08,21.2328,22.3186,20.9513,22.2784,6323601.0713224
2022-07-11,21.9567,22.1257,21.651,21.836,3350954.9009925
2022-07-12,21.7154,21.7476,21.096,21.1765,8682076.2019774
2022-07-13,21.3133,21.5545,20.6456,21.1524,7348873.1353998
2022-07-14,21.1605,21.3133,20.3804,20.4286,6612037.4816653
2022-07-15,20.6538,20.879,20.3482,20.6377,2536431.8241345
2022-07-18,20.9111,21.2087,20.7825,21.0075,5406579.3852642
2022-07-19,21.0075,21.4097,20.7986,21.3133,4208670.9516973
2022-07-20,21.619,21.7959,21.1123,21.265,3723682.2027253
2022-07-21,21.3857,21.4982,20.9191,21.3776,1838534.3770829
2022-07-22,21.3776,21.6028,21.1846,21.2489,1895746.1994894
2022-07-25,21.2891,21.7556,21.1524,21.3534,2215097.4347186
2022-07-26,21.3534,21.5385,20.4527,20.7101,3200943.8962254
2022-07-27,20.8065,20.8629,20.2034,20.509,4065559.3341283
2022-07-28,20.7502,20.9111,20.3883,20.6136,5659425.9489396
2022-07-29,20.8468,21.088,20.5894,21.064,3724775.1134024
2022-08-01,21.265,21.6752,21.1605,21.651,3242985.5216228
2022-08-02,21.6912,21.6912,21.1042,21.3133,5219850.8091604
2022-08-03,21.512,21.7539,20.9676,21.2528,5423236.1086522
2022-08-04,21.4169,21.4515,20.5357,20.6912,6976180.9782942
2022-08-05,20.7863,21.201,20.6481,20.7603,4156041.9938449
2022-08-08,20.9936,21.7625,20.8209,21.7106,4688254.6556534
2022-08-09,21.6847,22.4191,21.5984,21.5984,4614404.1689196
2022-08-10,21.5898,22.0217,21.2182,21.633,3405683.2216983
2022-08-11,21.8576,22.0304,21.6069,22.0304,3388668.047331
2022-08-12,22.0045,22.2377,21.7539,21.9008,2454477.0998206
2022-08-16,22.0304,22.2377,21.512,21.9181,2970936.2566537
2022-08-17,21.9267,22.0562,20.8122,20.8122,4855366.8178378
2022-08-18,21.1059,21.3996,20.7086,21.3391,3524471.1311847
2022-08-19,20.9591,21.8057,20.8381,21.3651,5394532.5512399
2022-08-22,21.296,21.6589,20.6912,20.9504,3912902.0971045
2022-08-23,20.8209,21.1233,20.6566,20.7776,3450206.2612929
2022-08-24,20.6826,20.8554,20.2161,20.2851,4056481.2313936
2022-08-25,20.484,21.2269,20.4752,21.1491,3558920.4930569
2022-08-26,21.2528,21.2528,20.1901,20.3542,3387868.2183863
2022-08-29,19.9742,20.1729,19.8014,20.0173,2597379.0996196
2022-08-30,20.1297,20.4579,19.6978,19.7581,2724764.8808883
2022-08-31,19.9656,20.5271,19.5768,20.3197,5871678.5528203
2022-09-01,20.2161,20.2161,19.0325,19.0843,5485960.7548404
2022-09-02,19.4903,20.3025,19.2139,20.2074,12132556.648145
2022-09-05,19.8705,19.9742,19.5595,19.7323,4089929.3602162
2022-09-06,19.7841,19.8705,19.3089,19.6718,4103298.4257906
2022-09-07,19.4386,19.5595,19.093,19.4471,5713901.5866408
2022-09-08,19.6978,20.1642,19.5768,19.9827,4239320.2761719
2022-09-09,20.2161,21.1059,20.1901,20.985,4883227.7189958
2022-09-12,21.3391,21.8835,20.9072,21.8662,4598554.5918712
2022-09-13,21.9008,21.9958,20.7344,21.175,5186388.3539432
2022-09-14,20.7518,21.2874,20.7344,21.0713,3333413.8729365
2022-09-15,21.2442,21.4947,21.0454,21.2528,3422061.7738955
2022-09-16,20.985,21.08,20.0605,20.4407,8242637.7688789
2022-09-19,20.4407,21.1233,20.3025,21.0022,2406104.2323386
2022-09-20,21.175,21.5898,20.3629,20.4925,4195621.3729141
2022-09-21,20.3888,20.5271,20.0605,20.121,3520858.5897425
2022-09-22,19.7841,20.3888,19.6286,20.1729,2073408.958673
2022-09-23,20.1383,20.1383,19.5249,19.594,2674156.8908414
2022-09-26,19.4471,19.8014,19.1016,19.3954,3778466.0146745
2022-09-27,19.6978,19.9569,19.4299,19.62,3259614.3159763
2022-09-28,19.1793,19.5854,18.661,19.404,5527875.9585269
2022-09-29,19.4817,19.6804,18.7041,18.7906,7175973.8502125
2022-09-30,18.9375,19.0756,18.4105,18.8683,5372747.3405753
2022-10-03,18.7819,18.9115,18.2636,18.8337,4185018.720043
2022-10-04,19.1793,19.8446,19.1016,19.8186,3247616.8818051
2022-10-05,19.7841,19.8101,19.0065,19.0065,2479128.267746
2022-10-06,19.2657,19.5422,19.0065,19.1016,3918497.4272333
2022-10-07,19.1016,19.3522,19.0065,19.1793,3820138.1444414
2022-10-10,19.0152,19.0843,18.4883,18.5487,3432299.8158873
2022-10-11,18.4883,19.1361,18.3327,18.7474,3156443.3270726
2022-10-12,18.9029,19.2053,18.5228,19.093,4676526.9177832
2022-10-13,19.0584,19.1361,18.4451,18.9029,4869769.5263176
2022-10-14,19.4212,19.7149,19.2139,19.4731,3209104.7129921
2022-10-17,19.4558,19.8273,19.2398,19.8101,2001303.9741805
2022-10-18,20.0259,20.6653,20.0001,20.5012,4407933.7091833
2022-10-19,20.5617,20.6826,20.0259,20.0519,3524138.9301613
2022-10-20,20.0433,20.9418,19.7841,20.8209,4779732.6315327
2022-10-21,20.7776,21.2615,20.5617,20.9504,3416333.3318585
2022-10-24,21.2615,21.5293,20.8467,21.1837,3341221.1757329
2022-10-25,21.1664,21.4515,20.7603,21.1578,2498156.3256659
2022-10-26,21.1578,21.5811,20.9936,21.4774,2828035.4143496
2022-10-27,21.4688,22.013,21.2787,21.8662,2741692.0856467
2022-10-28,21.6847,22.3414,21.5206,22.2204,3716262.2411709
2022-10-31,22.3672,22.5314,22.1513,22.5228,4113608.2324634
2022-11-02,22.6438,22.8856,22.2463,22.8165,5045450.6229131
2022-11-03,22.2895,22.5055,22.0304,22.376,3263023.138324
2022-11-04,22.4623,22.6264,21.9699,22.1599,4172689.0848484
2022-11-07,22.1599,23.2311,22.1426,23.0066,3936239.5083694
2022-11-08,23.0238,23.1016,22.6784,23.0499,2330149.4199586
2022-11-09,23.0499,23.5595,22.9029,23.1275,2954540.3420337
2022-11-10,22.8942,23.957,22.5918,23.8446,5105296.5793972
2022-11-14,23.8533,25.0195,23.8533,24.7258,6258523.7507889
2022-11-15,24.8036,25.4861,24.5358,25.4429,4699549.4904477
2022-11-16,25.0541,25.2614,24.2765,24.7172,4717209.3894492
2022-11-17,24.8208,24.8641,23.62,24.0865,5294090.935204
2022-11-18,24.0174,24.5012,23.6718,24.242,3925697.0452308
2022-11-21,24.242,24.363,23.8101,24.0692,3406645.0999228
2022-11-22,23.957,24.5617,23.7841,24.3197,2289029.4152375
2022-11-23,24.363,24.6049,24.2074,24.2506,1909979.9451168
2022-11-24,24.2852,25.0195,24.2506,24.9419,2122430.0232737
2022-11-25,24.8641,25.08,24.648,24.9331,1935135.7807988
2022-11-28,24.7604,25.1751,24.6221,24.6999,3636922.9138352
2022-11-29,24.7431,24.8727,24.2074,24.4926,2291630.3061766
2022-11-30,24.6221,24.8467,24.3197,24.4926,5217739.1020889
2022-12-01,24.8813,25.6848,24.795,25.6329,5432372.2155422
2022-12-02,25.5724,25.6934,24.7431,24.9419,5353560.7058602
2022-12-05,25.1146,25.6934,24.9677,25.3565,2300810.3978709
2022-12-06,25.2442,25.3046,24.7517,24.9245,2901809.5064228
2022-12-07,24.8382,25.0455,24.6395,24.8208,2182865.144639
2022-12-08,24.7345,24.7604,24.242,24.3111,2010002.5480152
2022-12-09,24.5184,24.6999,24.3111,24.6999,1521705.2410024
2022-12-12,24.6308,25.0973,24.3284,25.0541,2197503.9820692
2022-12-13,25.0541,25.9872,24.8727,25.4343,3507095.9759175
2022-12-14,25.5724,25.607,25.2442,25.4775,2487935.646097
2022-12-15,25.2097,25.3997,24.8813,25.2528,3582004.4129486
2022-12-16,25.0541,25.0887,24.7604,24.9764,7246548.6265068
2022-12-19,24.9331,25.3219,24.8813,25.1405,1923008.7072038
2022-12-20,24.9936,25.4947,24.8813,25.4947,1278076.8814333
2022-12-21,25.4947,26.3068,25.2788,26.2809,3284169.4118286
2022-12-22,26.3068,26.566,25.9872,26.1514,2168755.2823575
2022-12-23,26.1514,26.16,25.6675,25.8921,1322209.8452618
2022-12-27,26.0044,26.1514,25.6502,25.6589,857408.52630909
2022-12-28,25.6502,25.9872,25.5292,25.8662,1707251.6662464
2022-12-29,25.9007,26.3932,25.7885,26.3932,1608743.0666182
2022-12-30,26.2636,26.3846,26.0822,26.1685,1644160.0941892
2023-01-02,26.35,26.687,26.1168,26.1514,655930.34188198
2023-01-03,26.1772,27.8014,26.1685,27.4386,4256426.8926328
2023-01-04,27.4817,28.3629,27.404,28.2247,4456582.0604407
2023-01-05,28.1038,28.8641,27.8101,28.674,5840075.4707964
2023-01-09,28.9418,29.8058,28.9418,29.7452,4463331.4129398
2023-01-10,29.5293,30.4018,29.1751,30.2377,5708696.3322782
2023-01-11,30.2377,30.6179,29.6761,29.7625,6555539.2455515
2023-01-12,29.9526,31.1449,29.9526,30.7388,7078672.517718
2023-01-13,30.7561,30.8942,29.7021,30.5142,4306588.0896656
2023-01-16,30.4969,31.214,29.9526,30.9462,5933268.8540507
2023-01-17,30.7561,30.8857,29.7885,29.9267,4707790.8538147
2023-01-18,29.9267,30.0391,29.1491,29.4861,6893232.5820007
2023-01-19,29.3737,29.6589,28.8641,29.2874,7723575.4061172
2023-01-20,29.3737,29.4343,28.9418,29.2701,2400530.8946122
2023-01-23,29.4602,29.7193,29.2183,29.4169,4571127.7512838
2023-01-24,29.5466,29.728,28.7518,29.3566,3366461.5085393
2023-01-25,28.2593,28.4666,27.7323,28.1815,9054664.3944111
2023-01-26,28.4926,28.5876,27.8273,28.1902,3641940.6540313
2023-01-27,28.4149,28.4753,27.8014,27.836,3011918.519487
2023-01-30,27.8187,27.8187,27.093,27.24,3350019.2941251
2023-01-31,27.1276,27.9829,26.9807,27.7841,4613598.5525006
2023-02-01,27.8187,27.931,27.3954,27.7841,3841798.3456615
2023-02-02,27.9914,28.2334,27.6805,27.9483,5115826.3100924
2023-02-03,28.0434,28.5271,27.8447,28.268,3207972.683024
2023-02-06,28.1383,28.1471,27.4212,27.5078,2624238.7677281
2023-02-07,27.5249,27.8014,27.3435,27.4817,2659009.9131699
2023-02-08,27.6978,28.0174,27.6114,27.8619,2884619.5503325
2023-02-09,28.0088,28.7085,27.9224,28.3371,2831806.5325869
2023-02-10,28.1642,28.2766,27.7323,27.7582,3524188.7024401
2023-02-13,27.9569,28.026,27.5941,27.9051,2580904.4753495
2023-02-14,28.0692,28.5962,27.8532,28.2852,3069983.0913894
2023-02-15,28.1642,28.8295,28.0692,28.5444,4659466.6011166
2023-02-16,28.6049,29.1059,26.4883,27.9569,8723143.9780232
2023-02-17,27.6632,27.9397,27.4732,27.5768,4782914.5848889
2023-02-20,27.5595,27.6459,26.8511,27.0843,3104012.2826292
2023-02-21,26.9548,27.0843,26.2117,26.5487,4017275.7231626
2023-02-22,26.5229,26.5229,25.797,25.9526,3955827.7937993
2023-02-23,25.9353,26.54,25.9094,26.4018,3349675.5181533
2023-02-24,26.5487,26.8424,26.3068,26.4363,2007827.6151828
2023-02-27,26.6092,26.6092,26.1426,26.4018,1707964.6830771
2023-02-28,26.4105,27.0843,26.2463,26.8511,3937215.2765321
2023-03-01,27.093,27.2744,26.8339,27.0843,1435784.3979216
2023-03-02,26.8511,26.9548,26.2636,26.3759,2237096.0935817
2023-03-03,26.35,26.8684,26.35,26.7561,1948046.4784107
2023-03-06,26.8684,27.3435,26.8078,27.3003,2159916.6516453
2023-03-07,27.2139,27.5423,26.7129,26.7733,2327800.862898
2023-03-08,26.7647,26.9375,26.54,26.8684,1662781.8714152
2023-03-09,26.8943,26.8943,26.35,26.35,1310602.4868566
2023-03-10,25.9439,26.1254,25.5897,25.7279,3714451.9192179
2023-03-13,25.9439,25.9958,24.7172,24.9764,5532691.1371234
2023-03-14,24.8295,25.1923,24.5184,24.9073,4295285.1524073
2023-03-15,25.0541,25.2182,23.7582,24.1643,4301966.21271
2023-03-16,24.363,24.5443,22.9807,23.4989,7529370.9193584
2023-03-17,23.6718,24.1037,22.5228,22.8597,8742817.9180723
2023-03-20,22.5832,23.2744,21.4515,23.1189,7740879.9541983
2023-03-21,23.4989,24.2593,23.2226,24.1728,5763891.4744351
2023-03-22,24.2765,24.553,23.7409,23.8101,4211799.6785012
2023-03-23,23.7409,23.8446,23.188,23.6718,2037550.9255624
2023-03-24,23.4126,23.5423,22.6351,23.0843,3438321.1041226
2023-03-27,23.3781,23.5423,23.0153,23.3867,2319001.5870108
2023-03-28,23.4989,23.9224,23.3435,23.4989,2091831.6467839
2023-03-29,23.6718,24.3284,23.4472,24.2334,2976958.7023839
2023-03-30,24.3716,24.9245,24.3284,24.8899,2180172.8116064
2023-03-31,24.9245,24.9936,24.5098,24.6395,3171592.6197338
2023-04-03,24.8121,25.6848,24.7086,25.0973,2638972.5197364
2023-04-04,25.4343,25.5206,24.8987,24.9591,1440427.1097846
2023-04-05,24.9677,25.0109,24.5963,24.7431,2006266.1546236
2023-04-06,24.7431,24.9331,24.458,24.769,1069556.4983089
2023-04-11,25.0541,25.3478,24.7517,25.2701,3963015.8368484
2023-04-12,25.2528,26.0303,25.0109,25.9181,5312405.9762934
2023-04-13,25.9181,26.8165,25.7453,26.6351,4572126.6693436
2023-04-14,26.8339,27.2831,26.54,27.0325,3036267.5812552
2023-04-17,27.2139,27.4645,26.9893,27.1276,2086306.9238413
2023-04-18,27.1276,28.2852,26.9548,27.9483,2979949.6690889
2023-04-19,27.7496,28.3198,26.9548,28.052,3560773.6423196
2023-04-20,28.0692,28.5098,27.931,28.1902,2940364.5025455
2023-04-21,28.1125,28.2334,27.7236,28.1471,1714461.7016978
2023-04-24,28.1471,28.4494,27.8532,28.2766,1472595.0492978
2023-04-25,28.1988,28.2075,27.5681,27.741,2004073.8593684
2023-04-26,27.6459,27.7927,26.7819,27.4645,3417127.3733289
2023-04-27,27.4645,28.2507,27.4645,28.1125,2913850.9253987
2023-04-28,28.1211,28.1988,27.5768,27.7064,3335936.0542253
2023-05-02,27.7323,28.1815,27.3176,27.3176,2735027.2302721
2023-05-04,27.4558,27.6632,26.1945,26.2377,4775094.549649
2023-05-05,26.4278,26.998,26.2291,26.8943,2204656.1427777
2023-05-08,26.903,27.3867,26.8684,27.0153,1208738.3096441
2023-05-09,26.9375,26.9807,26.6265,26.8856,1465786.6645612
2023-05-10,27.0066,27.43,26.6783,26.9375,1752778.2538802
2023-05-11,27.0671,27.2658,26.6956,26.7819,2018917.5733878
2023-05-12,27.0325,27.6114,26.8684,27.0843,2351864.023437
2023-05-15,27.3263,27.3608,26.8339,27.1017,1736184.4076401
2023-05-16,27.0325,27.4558,26.8856,27.3263,1186605.8505231
2023-05-17,27.0671,27.5078,26.903,27.3608,1594298.6883237
2023-05-18,27.6459,28.1815,27.5078,27.8447,2315264.0361244
2023-05-19,27.9914,28.7259,27.9483,28.7259,2875419.7812255
2023-05-22,28.5098,29.1232,28.458,28.9591,2874222.9315455
2023-05-23,28.89,29.3306,28.8381,29.1491,1421552.9986803
2023-05-24,28.985,29.0542,28.1211,28.1902,1930493.0689358
2023-05-25,28.1125,28.795,27.9914,28.4839,1703203.9067388
2023-05-26,28.6395,29.4515,28.5185,29.4343,3178225.0652525
2023-05-29,29.4343,29.5639,29.1578,29.4429,1189778.5439205
2023-05-30,29.3911,29.3911,28.6222,28.6222,1738472.7749682
2023-05-31,28.3025,28.4407,27.5681,27.715,4954867.3905566
2023-06-01,27.8187,28.4321,27.6632,28.3371,2062897.7478954
2023-06-02,28.5876,29.7971,28.5098,29.7798,3382425.6775784
2023-06-05,29.7798,30.3932,29.4774,29.633,2582479.825847
2023-06-06,29.5639,30.9288,29.5639,30.9116,4075445.6270966
2023-06-07,30.8425,30.9288,30.1945,30.5142,2504308.4108199
2023-06-09,30.6956,31.3003,30.5747,30.9203,2426697.2233025
2023-06-12,30.9203,31.1103,30.4796,30.5315,2156616.6338139
2023-06-13,30.5833,30.7993,30.0045,30.1945,2311152.6143996
2023-06-14,30.1686,31.0844,30.1686,30.7561,4240645.6077807
2023-06-15,30.4106,30.8166,29.5552,30.8166,4582155.2047666
2023-06-16,30.8166,31.3609,30.6092,31.2486,8045073.0745563
2023-06-19,31.1016,31.6201,30.8597,31.0325,1685120.3646204
2023-06-20,30.972,31.2312,30.6006,30.6956,1899915.5273533
2023-06-21,30.6696,31.4818,30.5315,31.0757,2226142.7197696
2023-06-22,31.2744,31.5509,30.7647,31.3003,1479687.0202739
2023-06-23,31.1016,31.4127,30.3241,30.4623,1987088.7798672
2023-06-26,30.4537,31.3177,30.2895,31.1016,2589685.2313189
2023-06-27,31.2312,31.2744,30.3327,30.5401,2617289.1686192
2023-06-28,30.903,31.309,30.445,30.7733,3133239.027716
2023-06-29,30.903,31.3435,30.687,31.1708,3083641.5306774
2023-06-30,31.4213,31.4472,31.0153,31.2312,2378144.9441179
2023-07-03,31.2312,32.0174,31.1016,31.9828,2941564.82471
2023-07-04,31.9656,32.1038,31.525,31.5422,992166.39230881
2023-07-05,31.3609,31.5077,31.0844,31.1016,5010733.8797295
2023-07-06,31.0066,31.2053,30.5228,30.8942,4640501.0479187
2023-07-07,30.8942,31.8187,30.8597,31.6633,2568234.5366676
2023-07-10,31.5336,31.8101,31.2744,31.7324,1893189.3247513
2023-07-11,31.8879,32.0002,31.5768,31.8533,2830039.0379434
2023-07-12,32.0348,33.3997,32.0174,33.3306,3627808.7993476
2023-07-13,33.3306,33.8231,33.0196,33.6935,2847726.7168215
2023-07-14,33.391,34.0736,33.3824,33.6416,1639195.5987564
2023-07-17,33.5725,33.9526,33.4516,33.7799,1409750.0236447
2023-07-18,33.6502,34.5574,33.1923,34.5055,2299561.4609224
2023-07-19,34.5055,34.6783,34.2982,34.4624,1515374.9016409
2023-07-20,34.2982,34.471,34.0131,34.2463,1799169.4901706
2023-07-21,34.0822,34.3846,33.849,34.065,1505185.474433
2023-07-24,33.7021,34.3846,33.7021,34.3846,1314433.7948265
2023-07-25,34.3846,34.3846,33.7885,34.255,1909831.7857754
2023-07-26,34.2463,34.3673,33.9353,34.2031,1239283.4413707
2023-07-27,34.1426,35.0758,34.1426,34.9721,1937326.9185593
2023-07-28,34.6783,35.1103,34.5833,35.0066,1430540.9462288
2023-07-31,34.9721,35.3263,34.903,35.1275,1817229.882392
2023-08-01,35.1189,35.1189,34.4278,34.8425,1547581.0384843
2023-08-02,34.5574,34.5574,34.134,34.16,1861778.3868734
2023-08-03,33.9699,34.471,33.8662,34.3673,1739278.3913872
2023-08-04,34.5487,34.9375,34.4278,34.8511,1008708.1512805
2023-08-07,34.5141,34.7734,34.255,34.4624,1245363.7618436
2023-08-08,34.4019,34.4019,33.5812,33.8748,4202101.0291118
2023-08-09,34.0045,34.3155,33.7107,33.8662,1989407.2420616
2023-08-10,33.7971,34.471,33.7971,34.1686,3086030.600058
2023-08-11,33.9614,34.0909,33.4516,33.6935,2162133.2542924
2023-08-14,33.4516,33.8748,33.1923,33.3479,1168058.1529679
2023-08-16,32.8986,33.2615,31.9224,32.0779,3726971.3835687
2023-08-17,31.9656,32.0952,31.3955,31.6201,1910454.5180074
2023-08-18,31.3609,31.8965,31.3177,31.7669,2397034.1026555
2023-08-21,31.7755,32.1989,31.6201,32.0174,1323387.0175292
2023-08-22,32.1557,32.2506,31.6287,31.715,1714115.6107361
2023-08-23,31.7496,32.2161,31.5596,31.9828,2290482.0712805
2023-08-24,32.3284,32.6481,32.2766,32.3111,1789533.3455035
2023-08-25,32.0779,32.6654,31.8791,32.0779,1826077.773063
2023-08-28,32.363,32.8296,32.0779,32.7691,1464065.4697119
2023-08-29,32.8641,33.1577,32.5704,32.7258,1665344.565024
2023-08-30,32.7431,33.0455,32.6221,32.8814,1436197.6235848
2023-08-31,32.8554,33.106,32.1815,32.268,4585185.5262968
2023-09-01,32.2075,32.8641,32.1211,32.7086,1237484.6943661
2023-09-04,32.5704,32.8814,32.3111,32.4062,2128837.9147906
2023-09-05,32.4062,32.6913,31.9915,32.1125,1907559.6233752
2023-09-06,32.0433,32.052,29.3737,30.5315,5422699.0310395
2023-09-07,30.4969,30.7388,29.944,30.4623,3840051.6859255
2023-09-08,30.6264,30.7561,30.0391,30.3846,2257830.298918
2023-09-11,30.566,30.7561,30.2723,30.3586,2409499.1647481
2023-09-12,30.3241,30.4796,29.9785,30.4623,3767282.2993862
2023-09-13,30.4537,30.6696,30.2637,30.5228,2632146.7725769
2023-09-14,30.6696,30.8252,30.3846,30.6784,2310254.3983922
2023-09-15,30.782,31.0411,30.566,30.7042,5522512.1273692
2023-09-18,30.6006,30.877,29.8749,29.9699,2327805.4928775
2023-09-19,29.9267,30.4796,29.8489,30.3586,2738528.6522081
2023-09-20,30.2982,30.9288,30.1772,30.782,2992016.5529515
2023-09-21,30.4969,30.782,30.2291,30.4796,2163610.2177274
2023-09-22,30.1945,30.4191,29.7625,29.8835,2186523.9858754
2023-09-25,29.7713,30.0391,29.2788,29.2788,3142983.9768995
2023-09-26,29.2269,30.2377,29.0196,30.0391,2225995.717923
2023-09-27,30.1772,30.1772,29.3306,29.3824,1578445.6387907
2023-09-28,29.2961,29.4515,28.9677,29.3392,2744195.7470179
2023-09-29,29.6761,30.2204,29.3478,29.9959,3934674.5753256
2023-10-02,29.8835,29.9526,29.0974,29.1665,2129636.5862406
2023-10-03,29.1665,29.607,28.9073,29.2701,2427080.3540995
2023-10-04,29.0974,30.903,28.8727,29.8662,4078994.5063218
2023-10-05,30.2377,30.2377,29.6847,30.0563,2119287.4247426
2023-10-06,30.1427,32.0433,30.1427,31.3609,4073233.6544289
2023-10-09,31.1016,32.147,30.6784,31.7064,3162400.9530909
2023-10-10,32.0088,33.3824,32.0088,33.1751,3953064.8535806
2023-10-11,33.2183,34.2118,33.0886,33.944,4968904.3306623
2023-10-12,34.0477,34.4365,33.3479,33.5812,6843043.6050913
2023-10-13,33.3133,33.7539,32.6221,33.391,3186495.3659909
2023-10-16,34.8685,37.7454,34.7648,37.1492,15813414.594188
2023-10-17,37.0628,38.8166,36.7085,37.2356,6573960.7761677
2023-10-18,36.8987,37.2269,35.9483,36.1297,5537433.393544
2023-10-19,35.7497,35.9225,34.9375,35.0326,2716113.7643426
2023-10-20,34.6438,35.2054,34.35,34.5401,2319613.9017892
2023-10-23,34.5401,35.4213,34.2723,34.7993,2553183.6310689
2023-10-24,34.903,36.2075,34.903,35.525,3993727.647834
2023-10-25,36.0347,37.2269,35.6891,36.3112,5925769.4448857
2023-10-26,35.8705,37.1405,35.3954,36.8468,4370397.3085329
2023-10-27,36.7173,37.1405,36.2334,36.3025,2625483.074697
2023-10-30,36.3285,37.2961,36.3285,36.9159,2119661.2955808
2023-10-31,36.9159,38.0477,36.7863,37.5985,4757785.3715885
2023-11-02,37.8835,38.16,36.9851,37.3566,3011861.8022391
2023-11-03,37.6071,38.0132,37.2442,37.6071,2514834.6690305
2023-11-06,37.6071,38.1686,37.3739,37.6676,2756268.4183547
2023-11-07,37.4084,37.6848,37.0455,37.3047,2287518.8844519
2023-11-08,37.106,37.2787,36.0088,36.5963,3741874.1298258
2023-11-09,37.6762,37.9095,36.7518,37.9095,2817717.5052128
2023-11-10,37.7108,38.5747,37.6417,37.8403,2670210.990881
2023-11-13,37.8663,38.6525,37.5985,37.7885,2382961.2802094
2023-11-14,37.8058,40.4321,37.7799,40.2939,5316097.2273858
2023-11-15,40.2939,40.7604,39.5855,39.741,3988832.6020926
2023-11-16,39.741,41.1147,39.6028,40.5445,4408243.9178043
2023-11-17,40.4408,41.2097,40.1815,41.1924,2221153.916945
2023-11-20,41.1924,41.9009,40.8469,41.4688,3423497.0675156
2023-11-21,41.2097,41.6157,40.7259,40.9851,2306265.6711222
2023-11-22,40.9418,41.0369,40.2852,40.6999,2503786.3806403
2023-11-23,40.6999,40.9245,40.1643,40.3804,1236521.6586468
2023-11-24,40.2593,40.4926,40.0779,40.1903,1311731.0443402
2023-11-27,40.1038,40.3544,39.2659,39.7323,1939220.5801419
2023-11-28,39.4386,40.8123,39.4386,40.5271,1576064.6718742
2023-11-29,40.4494,41.3565,40.1557,41.2529,2008838.1081912
2023-11-30,41.1147,41.3133,40.6482,41.0628,3988295.5244799
2023-12-01,40.9418,43.024,40.9418,42.808,3504892.1057137
2023-12-04,42.6352,43.1449,42.497,42.592,1561158.4531325
2023-12-05,42.2896,43.2313,42.1859,42.592,2450792.7936974
2023-12-06,42.6784,43.2141,42.2637,42.7043,3555667.9325145
2023-12-07,42.3328,42.7043,41.6935,42.5661,2843178.9195365
2023-12-08,42.3328,42.9721,42.3328,42.7994,2038185.2327428
2023-12-11,42.808,43.1709,42.3155,42.7734,2847533.4151807
2023-12-12,42.808,43.1363,42.0996,42.5316,2874236.8214838
2023-12-13,42.5056,42.7734,42.4019,42.6784,3093798.5480294
2023-12-14,43.093,43.1017,42.4624,42.7648,4311786.3990591
2023-12-15,42.8511,43.1363,42.0996,42.4279,7367151.4879256
2023-12-18,42.2896,43.5941,42.1341,43.5423,2577995.6907791
2023-12-19,43.3695,44.2853,43.1535,43.8706,3347402.1982582
2023-12-20,43.8014,44.2853,43.1967,43.5941,1662793.4463637
2023-12-21,43.2486,43.8706,43.1967,43.4559,3159702.832584
2023-12-22,43.3523,43.7497,43.2486,43.4559,1208680.4349014
2023-12-27,43.4559,44.4927,43.4214,44.3199,1784970.5007853
2023-12-28,44.4062,44.4581,43.5941,43.6977,1398567.4658513
2023-12-29,43.5423,43.9051,43.0844,43.4732,712105.88218104
2024-01-02,43.3695,43.6114,42.2378,42.8771,1812548.9731986
2024-01-03,42.782,43.2313,42.3674,43.2313,3376237.7100839
2024-01-04,43.1104,43.1881,42.2118,42.9721,3134298.1355082
2024-01-05,42.5142,43.1017,41.4862,42.9721,4056337.7020316
2024-01-08,42.7734,43.5077,42.3328,43.3868,3079263.8851361
2024-01-09,43.525,43.7323,42.3933,43.7151,5548218.9306021
2024-01-10,43.5768,43.6287,42.6352,42.782,2259188.0403828
